x	f(x)
0.685	0.398081
-0.919	0.116579
-0.625	0.457031
-0.575	0.502031
-0.718	0.363357
0.803	0.266393
0.839	0.222059
-0.355	0.655481
-0.928	0.104112
0.69	0.392925
-0.596	0.483588
0.945	0.0802313
0.644	0.438948
0.457	0.593363
0.678	0.405237
-0.983	0.0252833
0.956	0.064548
0.928	0.104112
-0.97	0.044325
0.822	0.243237
0.366	0.649533
0.729	0.351419
0.81	0.257925
0.828	0.235812
-0.95	0.073125
0.635	0.447581
-0.888	0.158592
0.872	0.179712
0.77	0.305325
0.846	0.213213
0.781	0.292529
0.452	0.596772
-0.517	0.549533
0.583	0.495083
0.872	0.179712
0.849	0.209399
0.762	0.314517
-0.864	0.190128
0.942	0.084477
0.753	0.324743
-0.924	0.109668
0.97	0.044325
-0.995	0.00748125
0.949	0.0745493
0.917	0.119333
0.839	0.222059
0.949	0.0745493
0.842	0.218277
-0.802	0.267597
-0.55	0.523125
-0.987	0.0193733
-0.935	0.0943312
-0.961	0.0573592
-0.586	0.492453
0.951	0.0716993
0.905	0.135731
-0.278	0.692037
0.387	0.637673
0.658	0.425277
-0.792	0.279552
0.298	0.683397
-0.706	0.376173
-0.231	0.709979
0.783	0.290183
-0.609	0.471839
0.74	0.3393
-0.964	0.053028
0.856	0.200448
0.778	0.296037
-0.76	0.3168
-0.537	0.533723
-0.753	0.324743
0.889	0.157259
0.471	0.583619
0.889	0.157259
-0.701	0.381449
-0.548	0.524772
0.995	0.00748125
0.868	0.184932
-0.811	0.256709
0.252	0.702372
0.692	0.390852
-0.805	0.263981
-0.99	0.014925
0.51	0.554925
-0.936	0.092928
-0.596	0.483588
0.96	0.0588
-0.777	0.297203
0.801	0.268799
-0.808	0.260352
0.991	0.0134393
0.825	0.239531
-0.78	0.2937
-0.766	0.309933
0.81	0.257925
-0.974	0.038493
0.919	0.116579
-0.904	0.137088
0.752	0.325872
-0.919	0.116579
-0.59	0.488925
0.995	0.00748125
0.967	0.0486833
0.885	0.162581
0.759	0.317939
0.804	0.265188
-0.7	0.3825
0.595	0.484481
0.938	0.090117
0.748	0.330372
0.933	0.0971332
-0.448	0.599472
0.671	0.412319
-0.684	0.399108
-0.228	0.711012
0.805	0.263981
-0.959	0.0602393
-0.986	0.020853
0.934	0.095733
0.959	0.0602393
-0.967	0.0486833
-0.912	0.126192
0.861	0.194009
0.697	0.385643
-0.458	0.592677
-0.844	0.215748
-0.679	0.404219
-0.758	0.319077
0.646	0.437013
-0.838	0.223317
0.697	0.385643
0.792	0.279552
0.994	0.008973
-0.998	0.002997
-0.384	0.639408
-0.53	0.539325
-0.863	0.191423
0.968	0.047232
-0.99	0.014925
-0.899	0.143849
-0.955	0.0659813
-0.872	0.179712
-0.921	0.113819
0.906	0.134373
-0.918	0.117957
0.356	0.654948
0.962	0.055917
0.938	0.090117
-0.84	0.2208
-0.944	0.081648
-0.774	0.300693
-0.976	0.035568
0.474	0.581493
0.752	0.325872
0.189	0.723209
-0.906	0.134373
0.727	0.353603
0.746	0.332613
-0.697	0.385643
0.97	0.044325
0.65	0.433125
-0.814	0.253053
0.877	0.173153
0.835	0.227081
0.981	0.0282292
-0.979	0.0311693
0.747	0.331493
-0.562	0.513117
-0.635	0.447581
0.947	0.0773933
0.29	0.686925
-0.621	0.460769
-0.91	0.128925
0.865	0.188831
-0.456	0.594048
0.891	0.154589
0.579	0.498569
0.902	0.139797
-0.777	0.297203
0.887	0.159923
-0.595	0.484481
-0.883	0.165233
-0.928	0.104112
0.486	0.572853
0.973	0.0399533
0.474	0.581493
-0.936	0.092928
0.841	0.219539
-0.574	0.502893
0.428	0.612612
-0.837	0.224573
0.871	0.181019
0.702	0.380397
0.553	0.520643
0.805	0.263981
0.843	0.217013
-0.995	0.00748125
-0.94	0.0873
-0.68	0.4032
0.982	0.026757
0.857	0.199163
0.874	0.177093
0.626	0.456093
-0.85	0.208125
0.846	0.213213
0.692	0.390852
-0.674	0.409293
-1	0
-0.841	0.219539
0.822	0.243237
-0.925	0.108281
0.773	0.301853
-0.846	0.213213
-0.285	0.689081
0.75	0.328125
-0.929	0.102719
0.757	0.320213
0.49	0.569925
-0.842	0.218277
-0.785	0.287831
0.297	0.683843
-0.948	0.075972
0.546	0.526413
0.363	0.651173
-0.737	0.342623
0.943	0.0830633
0.929	0.102719
-0.676	0.407268
0.81	0.257925
-0.791	0.280739
0.822	0.243237
0.961	0.0573592
-0.674	0.409293
0.615	0.466331
0.684	0.399108
-0.259	0.699689
-0.746	0.332613
0.835	0.227081
0.914	0.123453
0.74	0.3393
-0.771	0.304169
0.559	0.515639
0.791	0.280739
0.967	0.0486833
-0.89	0.155925
-0.557	0.517313
0.97	0.044325
0.678	0.405237
-0.969	0.0457793
0.889	0.157259
0.662	0.421317
-0.855	0.201731
-0.643	0.439913
-0.92	0.1152
-0.653	0.430193
-0.67	0.413325
-0.676	0.407268
-0.964	0.053028
0.426	0.613893
-0.534	0.536133
-0.148	0.733572
0.692	0.390852
-0.588	0.490692
0.95	0.073125
0.695	0.387731
-0.95	0.073125
0.832	0.230832
-0.309	0.678389
-0.997	0.00449325
0.875	0.175781
-0.523	0.544853
0.551	0.522299
-0.402	0.628797
-0.988	0.017892
0.741	0.338189
-0.931	0.0999292
0.481	0.576479
0.917	0.119333
-0.862	0.192717
-0.882	0.166557
0.603	0.477293
-0.987	0.0193733
0.965	0.0515813
0.877	0.173153
0.654	0.429213
0.718	0.363357
-0.97	0.044325
-0.688	0.394992
0.966	0.050133
0.783	0.290183
0.968	0.047232
0.799	0.271199
-0.984	0.023808
0.632	0.450432
-0.374	0.645093
-0.971	0.0428693
0.729	0.351419
-0.451	0.597449
0.512	0.553392
-0.996	0.005988
0.769	0.306479
-0.899	0.143849
0.954	0.067413
0.446	0.600813
-0.831	0.232079
-0.863	0.191423
-0.997	0.00449325
-0.683	0.400133
-0.956	0.064548
0.451	0.597449
-0.951	0.0716993
0.702	0.380397
-0.813	0.254273
-0.935	0.0943312
-0.308	0.678852
0.374	0.645093
-0.746	0.332613
0.827	0.237053
-0.926	0.106893
-0.883	0.165233
0.983	0.0252833
-0.831	0.232079
0.743	0.335963
0.946	0.078813
0.715	0.366581
-0.977	0.0341033
0.953	0.0688433
0.547	0.525593
-0.721	0.360119
-0.571	0.505469
-0.857	0.199163
-0.703	0.379343
-0.986	0.020853
-0.869	0.183629
0.731	0.349229
0.646	0.437013
0.921	0.113819
0.759	0.317939
0.911	0.127559
0.487	0.572123
-0.631	0.451379
-0.985	0.0223313
0.961	0.0573592
-0.372	0.646212
0.889	0.157259
0.749	0.329249
-0.55	0.523125
0.9	0.1425
0.57	0.506325
0.924	0.109668
0.873	0.178403
0.981	0.0282292
0.94	0.0873
0.619	0.462629
-0.901	0.141149
-0.948	0.075972
-0.743	0.335963
-0.672	0.411312
0.707	0.375113
-0.828	0.235812
-0.583	0.495083
-0.961	0.0573592
-0.814	0.253053
0.9	0.1425
-0.979	0.0311693
0.993	0.0104633
-0.941	0.0858893
-0.65	0.433125
-0.963	0.0544733
0.329	0.668819
0.687	0.396023
0.945	0.0802313
-0.546	0.526413
-0.729	0.351419
-0.596	0.483588
0.89	0.155925
-0.873	0.178403
-0.717	0.364433
0.954	0.067413
0.792	0.279552
0.996	0.005988
0.677	0.406253
-0.461	0.590609
0.229	0.710669
-0.975	0.0370313
-0.546	0.526413
-0.722	0.359037
0.773	0.301853
0.489	0.570659
-0.957	0.0631133
0.961	0.0573592
-0.709	0.372989
0.972	0.041412
0.78	0.2937
0.723	0.357953
-0.642	0.440877
-0.641	0.441839
-0.85	0.208125
-0.956	0.064548
-0.57	0.506325
-0.451	0.597449
0.874	0.177093
-0.937	0.0915232
-0.755	0.322481
-0.658	0.425277
-0.46	0.5913
-0.878	0.171837
-0.979	0.0311693
-0.982	0.026757
0.877	0.173153
0.745	0.333731
-0.259	0.699689
0.838	0.223317
-0.664	0.419328
0.963	0.0544733
0.9	0.1425
-0.558	0.516477
0.857	0.199163
-0.906	0.134373
0.374	0.645093
0.663	0.420323
0.494	0.566973
0.623	0.458903
0.808	0.260352
0.368	0.648432
0.902	0.139797
-0.889	0.157259
-0.855	0.201731
0.817	0.249383
-0.755	0.322481
0.654	0.429213
0.929	0.102719
0.895	0.149231
0.585	0.493331
0.505	0.558731
-0.508	0.556452
0.922	0.112437
-0.889	0.157259
-0.959	0.0602393
0.925	0.108281
0.868	0.184932
-0.875	0.175781
0.428	0.612612
0.691	0.391889
0.858	0.197877
0.938	0.090117
-0.287	0.688223
-0.784	0.289008
-0.584	0.494208
0.75	0.328125
0.921	0.113819
-0.894	0.150573
0.621	0.460769
-1	0
-0.692	0.390852
0.981	0.0282292
0.972	0.041412
0.471	0.583619
-0.982	0.026757
-0.677	0.406253
-0.943	0.0830633
0.894	0.150573
0.632	0.450432
-0.426	0.613893
0.653	0.430193
-0.895	0.149231
-0.442	0.603477
0.43	0.611325
-0.915	0.122081
0.972	0.041412
-0.604	0.476388
0.944	0.081648
0.745	0.333731
0.932	0.098532
-0.225	0.712031
-0.928	0.104112
0.964	0.053028
0.855	0.201731
0.847	0.211943
-0.729	0.351419
0.711	0.370859
0.725	0.355781
0.688	0.394992
0.841	0.219539
-0.546	0.526413
0.963	0.0544733
0.696	0.386688
-0.96	0.0588
-0.344	0.661248
0.287	0.688223
0.769	0.306479
0.777	0.297203
0.975	0.0370313
-0.666	0.417333
0.784	0.289008
0.959	0.0602393
0.934	0.095733
-0.881	0.167879
-0.885	0.162581
-0.539	0.532109
0.82	0.2457
0.917	0.119333
0.837	0.224573
-0.611	0.470009
0.584	0.494208
0.947	0.0773933
-0.684	0.399108
0.738	0.341517
0.607	0.473663
0.617	0.464483
-0.788	0.284292
-0.94	0.0873
0.534	0.536133
-0.456	0.594048
-0.485	0.573581
0.123	0.738653
0.931	0.0999292
-0.959	0.0602393
-0.745	0.333731
0.583	0.495083
0.711	0.370859
-0.645	0.437981
-0.936	0.092928
0.893	0.151913
0.887	0.159923
-0.854	0.203013
-0.985	0.0223313
-0.566	0.509733
0.712	0.369792
-0.635	0.447581
-0.632	0.450432
0.719	0.362279
-0.808	0.260352
-0.94	0.0873
0.652	0.431172
0.698	0.384597
-0.759	0.317939
0.977	0.0341033
-0.6	0.48
0.968	0.047232
0.962	0.055917
-0.979	0.0311693
0.966	0.050133
0.833	0.229583
-0.534	0.536133
-0.324	0.671268
0.307	0.679313
-0.943	0.0830633
0.658	0.425277
0.706	0.376173
0.366	0.649533
-0.891	0.154589
0.822	0.243237
0.856	0.200448
0.86	0.1953
-0.906	0.134373
0.743	0.335963
0.875	0.175781
-0.884	0.163908
0.251	0.702749
0.697	0.385643
0.907	0.133013
-0.979	0.0311693
-0.928	0.104112
-0.858	0.197877
-0.835	0.227081
-0.512	0.553392
-0.573	0.503753
0.795	0.275981
0.86	0.1953
-0.982	0.026757
0.736	0.343728
-0.873	0.178403
-0.682	0.401157
0.99	0.014925
0.725	0.355781
-0.75	0.328125
-0.569	0.507179
-0.59	0.488925
0.792	0.279552
-0.379	0.642269
0.911	0.127559
0.912	0.126192
-0.622	0.459837
-0.819	0.246929
-0.853	0.204293
-0.862	0.192717
0.495	0.566231
0.904	0.137088
0.944	0.081648
0.955	0.0659813
0.862	0.192717
-0.555	0.518981
0.938	0.090117
0.743	0.335963
-0.803	0.266393
0.699	0.383549
0.858	0.197877
-0.904	0.137088
0.322	0.672237
0.439	0.605459
0.097	0.742943
0.685	0.398081
0.382	0.640557
-0.998	0.002997
-0.811	0.256709
-0.972	0.041412
-0.674	0.409293
-0.631	0.451379
0.897	0.146543
0.471	0.583619
0.889	0.157259
0.805	0.263981
-0.249	0.703499
0.916	0.120708
-0.894	0.150573
0.554	0.519813
0.988	0.017892
0.799	0.271199
-0.826	0.238293
0.83	0.233325
-0.742	0.337077
0.952	0.070272
0.612	0.469092
-0.991	0.0134393
0.723	0.357953
-0.629	0.453269
0.576	0.501168
0.614	0.467253
0.79	0.281925
0.929	0.102719
0.549	0.523949
0.547	0.525593
-0.493	0.567713
-0.504	0.559488
0.737	0.342623
0.673	0.410303
0.973	0.0399533
0.589	0.489809
0.667	0.416333
-0.616	0.465408
0.765	0.311081
0.973	0.0399533
0.414	0.621453
-0.441	0.604139
0.933	0.0971332
-0.526	0.542493
-0.466	0.587133
-0.985	0.0223313
0.385	0.638831
0.616	0.465408
0.83	0.233325
0.716	0.365508
-0.593	0.486263
-0.813	0.254273
0.552	0.521472
-0.58	0.4977
0.295	0.684731
0.601	0.479099
-0.637	0.445673
-0.845	0.214481
0.368	0.648432
0.793	0.278363
-0.481	0.576479
-0.315	0.675581
0.891	0.154589
-0.799	0.271199
-0.671	0.412319
0.668	0.415332
-0.903	0.138443
-0.99	0.014925
-0.957	0.0631133
0.604	0.476388
-0.739	0.340409
-0.778	0.296037
0.709	0.372989
-0.947	0.0773933
-0.909	0.130289
0.795	0.275981
-0.663	0.420323
-0.643	0.439913
-0.973	0.0399533
-0.619	0.462629
-0.704	0.378288
-0.969	0.0457793
-0.363	0.651173
0.992	0.011952
-0.8	0.27
-0.87	0.182325
-0.668	0.415332
0.62	0.4617
0.88	0.1692
0.886	0.161253
-0.953	0.0688433
0.966	0.050133
-0.545	0.527231
-0.729	0.351419
0.91	0.128925
0.978	0.032637
-0.22	0.7137
-0.749	0.329249
0.66	0.4233
-0.714	0.367653
-1	0
-0.665	0.418331
-0.558	0.516477
0.803	0.266393
-0.897	0.146543
0.837	0.224573
-0.794	0.277173
0.651	0.432149
0.728	0.352512
-0.272	0.694512
0.894	0.150573
-0.637	0.445673
0.53	0.539325
-0.831	0.232079
-0.888	0.158592
-0.599	0.480899
0.947	0.0773933
-0.574	0.502893
-0.92	0.1152
-0.802	0.267597
0.989	0.0164093
0.983	0.0252833
-0.727	0.353603
0.615	0.466331
0.429	0.611969
0.816	0.250608
0.297	0.683843
0.488	0.571392
0.702	0.380397
-0.744	0.334848
-0.988	0.017892
0.872	0.179712
-0.596	0.483588
0.941	0.0858893
0.999	0.00149925
0.566	0.509733
0.797	0.273593
0.972	0.041412
0.901	0.141149
-0.722	0.359037
0.988	0.017892
-0.643	0.439913
0.922	0.112437
0.995	0.00748125
0.678	0.405237
-0.969	0.0457793
0.63	0.452325
0.949	0.0745493
0.762	0.314517
0.821	0.244469
-0.992	0.011952
0.846	0.213213
0.466	0.587133
0.773	0.301853
-0.83	0.233325
-0.947	0.0773933
0.538	0.532917
-0.523	0.544853
-0.913	0.124823
0.768	0.307632
0.91	0.128925
-0.218	0.714357
-0.699	0.383549
-0.611	0.470009
0.632	0.450432
-0.819	0.246929
0.885	0.162581
0.887	0.159923
0.617	0.464483
0.805	0.263981
-0.69	0.392925
0.827	0.237053
-0.857	0.199163
0.804	0.265188
0.205	0.718481
-0.91	0.128925
-0.808	0.260352
0.79	0.281925
0.945	0.0802313
-0.687	0.396023
-0.408	0.625152
-0.854	0.203013
0.624	0.457968
-0.985	0.0223313
-0.769	0.306479
0.834	0.228333
0.986	0.020853
0.193	0.722063
-0.508	0.556452
0.697	0.385643
-0.775	0.299531
0.722	0.359037
0.701	0.381449
-0.801	0.268799
-0.924	0.109668
0.643	0.439913
-0.775	0.299531
0.716	0.365508
-0.706	0.376173
0.677	0.406253
0.947	0.0773933
-0.948	0.075972
-0.53	0.539325
-0.727	0.353603
-0.94	0.0873
-0.869	0.183629
-0.973	0.0399533
-0.493	0.567713
0.844	0.215748
0.919	0.116579
0.972	0.041412
-0.737	0.342623
-0.851	0.206849
0.803	0.266393
0.813	0.254273
-0.962	0.055917
-0.597	0.482693
-0.651	0.432149
-0.926	0.106893
0.526	0.542493
0.699	0.383549
0.629	0.453269
0.954	0.067413
-0.998	0.002997
-0.76	0.3168
0.647	0.436043
0.819	0.246929
0.789	0.283109
-0.98	0.0297
-0.627	0.455153
-0.847	0.211943
0.67	0.413325
-0.511	0.554159
0.465	0.587831
-0.729	0.351419
-0.614	0.467253
0.845	0.214481
-0.743	0.335963
0.988	0.017892
0.9	0.1425
0.976	0.035568
0.46	0.5913
0.994	0.008973
-0.581	0.496829
-0.536	0.534528
0.967	0.0486833
-0.839	0.222059
0.55	0.523125
0.872	0.179712
-0.647	0.436043
-0.796	0.274788
0.231	0.709979
0.946	0.078813
0.825	0.239531
0.49	0.569925
-0.774	0.300693
-0.839	0.222059
0.777	0.297203
0.632	0.450432
0.67	0.413325
0.406	0.626373
-0.872	0.179712
-0.772	0.303012
-0.32	0.6732
0.909	0.130289
-0.984	0.023808
0.748	0.330372
0.945	0.0802313
0.841	0.219539
-0.969	0.0457793
-0.837	0.224573
-0.872	0.179712
0.676	0.407268
0.351	0.657599
0.385	0.638831
0.811	0.256709
0.831	0.232079
-0.598	0.481797
-0.874	0.177093
0.928	0.104112
-0.954	0.067413
0.199	0.720299
-0.811	0.256709
-0.294	0.685173
0.988	0.017892
-0.968	0.047232
0.556	0.518148
0.978	0.032637
-0.872	0.179712
-0.857	0.199163
-0.702	0.380397
-0.907	0.133013
-0.93	0.101325
-0.403	0.628193
-0.987	0.0193733
0.779	0.294869
0.842	0.218277
-0.582	0.495957
0.704	0.378288
-0.868	0.184932
0.62	0.4617
0.216	0.715008
0.568	0.508032
0.607	0.473663
-0.494	0.566973
0.962	0.055917
-0.872	0.179712
-0.932	0.098532
0.907	0.133013
-0.863	0.191423
0.83	0.233325
-0.513	0.552623
0.581	0.496829
0.784	0.289008
0.593	0.486263
-0.434	0.608733
0.777	0.297203
-0.841	0.219539
0.747	0.331493
0.945	0.0802313
0.413	0.622073
-0.698	0.384597
-0.968	0.047232
-0.717	0.364433
-0.982	0.026757
0.721	0.360119
-0.775	0.299531
0.995	0.00748125
0.984	0.023808
0.832	0.230832
0.916	0.120708
-0.602	0.478197
0.632	0.450432
0.713	0.368723
-0.752	0.325872
0.64	0.4428
-0.635	0.447581
-0.553	0.520643
-0.635	0.447581
0.507	0.557213
-0.8	0.27
-0.784	0.289008
0.557	0.517313
-0.781	0.292529
0.956	0.064548
-0.956	0.064548
-0.954	0.067413
-0.879	0.170519
-0.486	0.572853
0.991	0.0134393
-0.672	0.411312
0.879	0.170519
-0.939	0.0887093
0.38	0.6417
0.399	0.630599
-0.779	0.294869
-0.881	0.167879
0.826	0.238293
0.546	0.526413
0.222	0.713037
-0.691	0.391889
-0.732	0.348132
-0.996	0.005988
0.866	0.187533
-0.65	0.433125
-0.505	0.558731
0.263	0.698123
0.3	0.6825
0.908	0.131652
-0.602	0.478197
0.296	0.684288
-0.685	0.398081
0.814	0.253053
0.982	0.026757
0.881	0.167879
0.563	0.512273
0.658	0.425277
-0.413	0.622073
-0.878	0.171837
0.75	0.328125
-0.963	0.0544733
-0.778	0.296037
-0.906	0.134373
0.48	0.5772
0.931	0.0999292
0.84	0.2208
-0.378	0.642837
0.933	0.0971332
-0.675	0.408281
0.682	0.401157
0.844	0.215748
0.947	0.0773933
0.706	0.376173
-0.998	0.002997
0.485	0.573581
0.999	0.00149925
-0.867	0.186233
-0.622	0.459837
0.535	0.535331
-0.658	0.425277
0.656	0.427248
0.809	0.259139
0.919	0.116579
-0.739	0.340409
0.99	0.014925
0.667	0.416333
0.609	0.471839
-0.656	0.427248
-0.982	0.026757
-0.848	0.210672
-0.98	0.0297
0.606	0.474573
-0.87	0.182325
0.888	0.158592
-0.667	0.416333
0.686	0.397053
0.944	0.081648
-0.674	0.409293
-0.545	0.527231
0.491	0.569189
0.631	0.451379
-0.816	0.250608
0.684	0.399108
0.806	0.262773
0.541	0.530489
-0.18	0.7257
0.912	0.126192
0.419	0.618329
0.836	0.225828
0.501	0.561749
0.214	0.715653
0.943	0.0830633
-0.697	0.385643
-0.889	0.157259
0.83	0.233325
-0.545	0.527231
0.829	0.234569
-0.999	0.00149925
0.861	0.194009
-0.672	0.411312
-0.175	0.727031
0.897	0.146543
-0.746	0.332613
-0.455	0.594731
0.667	0.416333
0.611	0.470009
0.811	0.256709
-0.997	0.00449325
-0.507	0.557213
-0.748	0.330372
0.658	0.425277
0.397	0.631793
0.852	0.205572
-0.822	0.243237
0.98	0.0297
0.559	0.515639
-0.955	0.0659813
0.769	0.306479
0.744	0.334848
0.636	0.446628
0.958	0.061677
-0.921	0.113819
0.848	0.210672
0.867	0.186233
-0.745	0.333731
-0.658	0.425277
0.981	0.0282292
-0.933	0.0971332
-0.839	0.222059
0.396	0.632388
0.748	0.330372
-0.317	0.674633
0.576	0.501168
0.527	0.541703
0.842	0.218277
0.565	0.510581
-0.827	0.237053
-0.843	0.217013
-0.924	0.109668
0.638	0.444717
-0.631	0.451379
0.385	0.638831
-0.876	0.174468
-0.696	0.386688
0.707	0.375113
-0.987	0.0193733
-0.364	0.650628
-0.401	0.629399
0.653	0.430193
-0.748	0.330372
0.953	0.0688433
0.528	0.540912
0.781	0.292529
0.882	0.166557
0.995	0.00748125
0.722	0.359037
0.737	0.342623
-0.995	0.00748125
0.887	0.159923
-0.893	0.151913
-0.771	0.304169
0.941	0.0858893
-0.657	0.426263
0.943	0.0830633
0.621	0.460769
0.618	0.463557
0.999	0.00149925
0.967	0.0486833
-0.975	0.0370313
-0.94	0.0873
0.597	0.482693
-0.6	0.48
-0.62	0.4617
-0.463	0.589223
0.868	0.184932
-0.537	0.533723
0.868	0.184932
-0.674	0.409293
0.9	0.1425
0.861	0.194009
0.476	0.580068
0.312	0.676992
0.575	0.502031
-0.999	0.00149925
-0.98	0.0297
-0.96	0.0588
-0.783	0.290183
0.83	0.233325
-0.861	0.194009
-0.82	0.2457
0.898	0.145197
0.865	0.188831
-0.596	0.483588
-0.579	0.498569
0.976	0.035568
0.974	0.038493
0.915	0.122081
-0.613	0.468173
0.754	0.323613
0.816	0.250608
-0.343	0.661763
0.498	0.563997
0.647	0.436043
0.952	0.070272
0.681	0.402179
0.743	0.335963
0.654	0.429213
-0.962	0.055917
-0.969	0.0457793
0.659	0.424289
-0.984	0.023808
-0.508	0.556452
0.93	0.101325
0.494	0.566973
-0.555	0.518981
0.529	0.540119
-0.603	0.477293
-0.595	0.484481
0.883	0.165233
0.876	0.174468
0.977	0.0341033
0.956	0.064548
-0.399	0.630599
-0.953	0.0688433
-0.836	0.225828
-0.628	0.454212
-0.804	0.265188
-0.51	0.554925
0.9	0.1425
0.987	0.0193733
0.775	0.299531
-0.917	0.119333
-0.746	0.332613
0.728	0.352512
0.503	0.560243
-0.904	0.137088
-0.981	0.0282292
-0.64	0.4428
-0.915	0.122081
0.915	0.122081
-0.785	0.287831
0.833	0.229583
-0.824	0.240768
0.841	0.219539
-0.41	0.623925
-0.654	0.429213
-0.719	0.362279
-0.452	0.596772
0.869	0.183629
-0.934	0.095733
-0.989	0.0164093
-0.979	0.0311693
0.967	0.0486833
0.917	0.119333
0.778	0.296037
0.868	0.184932
0.618	0.463557
0.573	0.503753
0.83	0.233325
-0.791	0.280739
0.884	0.163908
0.982	0.026757
0.962	0.055917
-0.922	0.112437
-0.846	0.213213
0.703	0.379343
0.738	0.341517
0.745	0.333731
0.849	0.209399
-0.941	0.0858893
-0.959	0.0602393
0.924	0.109668
0.981	0.0282292
-0.223	0.712703
0.74	0.3393
-0.686	0.397053
0.991	0.0134393
-0.987	0.0193733
-0.926	0.106893
0.946	0.078813
-0.778	0.296037
0.74	0.3393
0.634	0.448533
-0.94	0.0873
-0.767	0.308783
0.818	0.248157
0.853	0.204293
0.746	0.332613
-0.55	0.523125
-0.602	0.478197
-0.587	0.491573
0.956	0.064548
-0.857	0.199163
-0.855	0.201731
0.476	0.580068
0.97	0.044325
-0.768	0.307632
-0.829	0.234569
0.956	0.064548
-0.429	0.611969
0.277	0.692453
-0.886	0.161253
0.9	0.1425
0.631	0.451379
0.688	0.394992
0.808	0.260352
0.935	0.0943312
-0.373	0.645653
0.419	0.618329
0.896	0.147888
0.951	0.0716993
-0.811	0.256709
-0.963	0.0544733
-0.753	0.324743
0.715	0.366581
0.891	0.154589
0.627	0.455153
0.669	0.414329
0.265	0.697331
-0.929	0.102719
0.766	0.309933
-0.807	0.261563
0.82	0.2457
0.821	0.244469
0.742	0.337077
-0.487	0.572123
0.702	0.380397
0.828	0.235812
-0.689	0.393959
0.916	0.120708
0.791	0.280739
-0.824	0.240768
-0.788	0.284292
0.749	0.329249
0.66	0.4233
-0.819	0.246929
-0.789	0.283109
-0.957	0.0631133
-0.726	0.354693
0.942	0.084477
-0.293	0.685613
0.97	0.044325
-0.609	0.471839
0.8	0.27
-0.462	0.589917
0.662	0.421317
-0.88	0.1692
-0.571	0.505469
0.91	0.128925
0.796	0.274788
-0.729	0.351419
0.953	0.0688433
0.87	0.182325
-0.943	0.0830633
-0.823	0.242003
-0.95	0.073125
0.985	0.0223313
0.938	0.090117
0.746	0.332613
0.879	0.170519
-0.981	0.0282292
-0.875	0.175781
0.441	0.604139
-0.672	0.411312
-0.852	0.205572
-0.63	0.452325
-0.883	0.165233
-0.723	0.357953
0.99	0.014925
-0.93	0.101325
-0.814	0.253053
0.756	0.321348
-0.503	0.560243
-0.762	0.314517
-0.638	0.444717
0.929	0.102719
0.915	0.122081
0.573	0.503753
-0.9	0.1425
0.797	0.273593
-0.885	0.162581
-0.775	0.299531
0.386	0.638253
0.941	0.0858893
0.492	0.568452
-0.389	0.636509
0.627	0.455153
-0.969	0.0457793
-0.437	0.606773
-0.379	0.642269
0.78	0.2937
0.979	0.0311693
-0.817	0.249383
0.994	0.008973
0.88	0.1692
0.939	0.0887093
0.747	0.331493
-0.729	0.351419
-0.55	0.523125
0.782	0.291357
0.789	0.283109
0.865	0.188831
0.809	0.259139
0.934	0.095733
0.877	0.173153
-0.653	0.430193
0.852	0.205572
0.818	0.248157
-0.73	0.350325
-0.954	0.067413
0.951	0.0716993
-0.676	0.407268
0.991	0.0134393
0.808	0.260352
0.94	0.0873
0.423	0.615803
-0.847	0.211943
0.42	0.6177
-0.796	0.274788
-0.857	0.199163
-0.877	0.173153
-0.549	0.523949
-0.505	0.558731
-0.717	0.364433
-0.934	0.095733
0.671	0.412319
0.688	0.394992
-0.977	0.0341033
0.67	0.413325
-0.836	0.225828
-0.744	0.334848
0.908	0.131652
0.734	0.345933
0.128	0.737712
0.354	0.656013
0.353	0.656543
0.931	0.0999292
-0.851	0.206849
-0.765	0.311081
-0.44	0.6048
-0.905	0.135731
0.838	0.223317
0.9	0.1425
-0.767	0.308783
-0.901	0.141149
-0.983	0.0252833
-0.828	0.235812
-0.923	0.111053
-0.973	0.0399533
-0.425	0.614531
-0.929	0.102719
-0.821	0.244469
-0.505	0.558731
-0.856	0.200448
-0.803	0.266393
-0.945	0.0802313
-0.985	0.0223313
-0.358	0.653877
0.908	0.131652
0.973	0.0399533
0.572	0.504612
-0.277	0.692453
0.851	0.206849
-0.804	0.265188
-0.743	0.335963
-0.599	0.480899
0.701	0.381449
-0.996	0.005988
0.956	0.064548
-0.869	0.183629
-0.677	0.406253
-0.716	0.365508
-0.728	0.352512
0.976	0.035568
0.717	0.364433
-0.862	0.192717
0.792	0.279552
0.897	0.146543
0.941	0.0858893
0.957	0.0631133
-0.88	0.1692
-0.958	0.061677
-0.906	0.134373
0.409	0.624539
-0.593	0.486263
0.965	0.0515813
0.865	0.188831
-0.978	0.032637
0.935	0.0943312
0.496	0.565488
0.634	0.448533
-0.875	0.175781
0.963	0.0544733
-0.972	0.041412
-0.988	0.017892
0.636	0.446628
-0.875	0.175781
-0.713	0.368723
0.978	0.032637
0.891	0.154589
-0.926	0.106893
0.872	0.179712
-0.968	0.047232
-0.306	0.679773
-0.393	0.634163
0.874	0.177093
0.575	0.502031
-0.52	0.5472
-0.95	0.073125
0.716	0.365508
-0.719	0.362279
0.616	0.465408
-0.59	0.488925
0.717	0.364433
-0.699	0.383549
0.859	0.196589
-0.667	0.416333
0.616	0.465408
